Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
73.4275	0.000	0.370	0.016	
73.4280	0.000	0.372	0.017	
73.4285	0.000	0.372	0.017	
73.4290	0.000	0.377	0.017	
73.4295	0.000	0.378	0.017	
73.4300	0.000	0.380	0.015	
73.4305	0.000	0.382	0.017	
73.4310	0.000	0.385	0.016	
73.4315	0.000	0.386	0.017	
73.4320	0.000	0.388	0.017	
73.4325	0.000	0.390	0.017	
73.4330	0.000	0.391	0.016	
73.4335	0.000	0.393	0.016	
73.4340	0.000	0.384	0.023	
73.4345	0.000	0.356	0.047	
73.4350	0.000	0.345	0.056	
73.4355	0.000	0.343	0.058	
73.4360	0.000	0.344	0.056	
73.4365	0.000	0.348	0.052	
73.4370	0.000	0.352	0.048	
73.4375	0.000	0.356	0.044	
73.4380	0.000	0.358	0.041	
73.4385	0.000	0.362	0.035	
73.4390	0.000	0.364	0.036	
73.4395	0.000	0.365	0.038	
73.4400	0.000	0.365	0.036	
73.4405	0.000	0.365	0.037	
73.4410	0.000	0.363	0.038	
73.4415	0.000	0.362	0.041	
73.4420	0.000	0.361	0.043	
73.4425	0.000	0.359	0.046	
73.4430	0.000	0.356	0.049	
73.4435	0.000	0.355	0.053	
73.4440	0.000	0.353	0.056	
73.4445	0.000	0.354	0.062	
73.4450	0.000	0.355	0.066	
73.4455	0.000	0.358	0.071	
73.4460	0.000	0.362	0.074	
73.4465	0.000	0.365	0.080	
73.4470	0.000	0.369	0.084	
73.4475	0.000	0.373	0.090	
73.4480	0.000	0.377	0.091	
73.4485	0.000	0.380	0.094	
73.4490	0.000	0.384	0.097	
73.4495	0.000	0.387	0.092	
73.4500	0.000	0.390	0.087	
73.4505	0.000	0.392	0.081	
73.4510	0.000	0.394	0.074	
73.4515	0.000	0.397	0.067	
73.4520	0.000	0.399	0.060	
73.4525	0.000	0.401	0.053	
73.4530	0.000	0.407	0.047	
73.4535	0.000	0.413	0.042	
73.4540	0.000	0.418	0.037	
73.4545	0.000	0.423	0.033	
73.4550	0.000	0.431	0.030	
73.4555	0.000	0.435	0.026	
73.4560	0.000	0.437	0.020	
73.4565	0.000	0.439	0.022	
73.4570	0.000	0.438	0.020	
73.4575	0.000	0.436	0.018	
73.4580	0.000	0.430	0.017	
73.4585	0.000	0.426	0.019	
73.4590	0.000	0.416	0.016	
73.4595	0.000	0.411	0.017	
73.4600	0.000	0.401	0.017	
73.4605	0.000	0.392	0.017	
73.4610	0.000	0.381	0.016	
73.4615	0.000	0.369	0.017	
73.4620	0.000	0.359	0.016	
73.4625	0.000	0.347	0.016	
73.4630	0.000	0.338	0.016	
73.4635	0.000	0.328	0.017	
73.4640	0.000	0.318	0.016	
73.4645	0.000	0.309	0.016	
73.4650	0.000	0.278	0.024	
73.4655	0.000	0.219	0.034	
73.4660	0.000	0.178	0.037	
73.4665	0.000	0.147	0.037	
73.4670	0.000	0.123	0.034	
73.4675	0.000	0.103	0.030	
73.4680	0.000	0.086	0.026	
73.4685	0.000	0.072	0.023	
73.4690	0.000	0.060	0.019	
73.4695	0.000	0.050	0.017	
73.4700	0.000	0.042	0.016	
73.4705	0.000	0.034	0.017	
73.4710	0.000	0.027	0.016	
73.4715	0.000	0.022	0.017	
73.4720	0.000	0.017	0.016	
73.4725	0.000	0.012	0.016	
73.4730	0.000	0.009	0.016	
73.4735	0.000	0.006	0.016	
73.4740	0.000	0.003	0.015	
73.4745	0.000	0.002	0.016	
73.4750	0.000	0.003	0.016	
73.4755	0.000	0.001	0.015	
73.4760	0.000	0.004	0.016	
73.4765	0.000	0.003	0.018	
73.4770	0.000	0.004	0.016	
73.4775	0.000	0.003	0.016	
73.4780	0.000	0.003	0.017	
73.4785	0.000	0.004	0.015	
73.4790	0.000	0.004	0.016	
73.4795	0.000	0.004	0.019	
73.4800	0.000	0.003	0.014	
73.4805	0.000	0.004	0.016	
73.4810	0.000	0.004	0.018	
73.4815	0.000	0.004	0.019	
73.4820	0.000	0.004	0.017	
73.4825	0.000	0.003	0.015	
73.4830	0.000	0.003	0.016	
73.4835	0.000	0.004	0.017	
73.4840	0.000	0.004	0.016	
73.4845	0.000	0.006	0.016	
73.4850	0.000	0.004	0.016	
73.4855	0.000	0.004	0.016	
73.4860	0.000	0.003	0.016	
73.4865	0.000	0.004	0.017	
73.4870	0.000	0.004	0.015	
73.4875	0.000	0.003	0.014	
73.4880	0.000	0.003	0.018	
73.4885	0.000	0.004	0.016	
73.4890	0.000	0.003	0.016	
73.4895	0.000	0.004	0.016	
73.4900	0.000	0.004	0.016	
73.4905	0.000	0.004	0.016	
73.4910	0.000	0.003	0.016	
73.4915	0.000	0.004	0.016	
73.4920	0.000	0.003	0.016	
73.4925	0.000	0.003	0.016	
73.4930	0.000	0.001	0.015	
73.4935	0.000	0.003	0.016	
73.4940	0.000	0.003	0.016	
73.4945	0.000	0.004	0.015	
73.4950	0.000	0.003	0.016	
73.4955	0.000	0.002	0.015	
73.4960	0.000	0.019	0.016	
73.4965	0.000	0.040	0.015	
73.4970	0.000	0.049	0.016	
73.4975	0.000	0.049	0.018	
73.4980	0.000	0.048	0.016	
73.4985	0.000	0.046	0.016	
73.4990	0.000	0.042	0.016	
73.4995	0.000	0.039	0.015	
73.5000	0.000	0.035	0.017	
73.5005	0.000	0.034	0.015	
73.5010	0.000	0.033	0.016	
73.5015	0.000	0.032	0.016	
73.5020	0.000	0.031	0.016	
73.5025	0.000	0.033	0.016	
73.5030	0.000	0.035	0.013	
73.5035	0.000	0.037	0.017	
73.5040	0.000	0.039	0.017	
73.5045	0.000	0.042	0.017	
73.5050	0.000	0.045	0.017	
73.5055	0.000	0.049	0.016	
73.5060	0.000	0.053	0.018	
73.5065	0.000	0.057	0.016	
73.5070	0.000	0.061	0.016	
73.5075	0.000	0.065	0.016	
73.5080	0.000	0.068	0.017	
73.5085	0.000	0.071	0.018	
73.5090	0.000	0.073	0.016	
73.5095	0.000	0.074	0.017	
73.5100	0.000	0.073	0.016	
73.5105	0.000	0.069	0.016	
73.5110	0.000	0.064	0.017	
73.5115	0.000	0.057	0.016	
73.5120	0.000	0.051	0.016	
73.5125	0.000	0.044	0.017	
73.5130	0.000	0.037	0.016	
73.5135	0.000	0.033	0.016	
73.5140	0.000	0.027	0.016	
73.5145	0.000	0.023	0.016	
