Elapsed Time[s]	Write 0 [A]	
0.1842	-0.704	
0.1844	-0.704	
0.1846	-0.705	
0.1848	-0.704	
0.1850	-0.704	
0.1852	-0.706	
0.1854	-0.704	
0.1856	-0.704	
0.1858	-0.703	
0.1860	-0.705	
0.1862	-0.704	
0.1864	-0.704	
0.1866	-0.704	
0.1868	-0.704	
0.1870	-0.704	
0.1872	-0.704	
0.1874	-0.704	
0.1876	-0.704	
0.1878	-0.704	
0.1880	-0.704	
0.1882	-0.704	
0.1884	-0.704	
0.1886	-0.704	
0.1888	-0.704	
0.1890	-0.704	
0.1892	-0.703	
0.1894	-0.704	
0.1896	-0.703	
0.1898	-0.704	
0.1900	-0.703	
0.1902	-0.703	
0.1904	-0.706	
0.1906	-0.706	
0.1908	-0.704	
0.1910	-0.705	
0.1912	-0.703	
0.1914	-0.704	
0.1916	-0.703	
0.1918	-0.704	
0.1920	-0.705	
0.1922	-0.705	
0.1924	-0.705	
0.1926	-0.703	
0.1928	-0.704	
0.1930	-0.703	
0.1932	-0.703	
0.1934	-0.704	
0.1936	-0.704	
0.1938	-0.704	
0.1940	-0.706	
0.1942	-0.702	
0.1944	-0.706	
0.1946	-0.703	
0.1948	-0.702	
0.1950	-0.707	
0.1952	-0.704	
0.1954	-0.704	
0.1956	-0.704	
0.1958	-0.704	
0.1960	-0.703	
0.1962	-0.704	
0.1964	-0.704	
0.1966	-0.704	
0.1968	-0.704	
0.1970	-0.703	
0.1972	-0.704	
0.1974	-0.704	
0.1976	-0.704	
0.1978	-0.704	
0.1980	-0.704	
0.1982	-0.704	
0.1984	-0.704	
0.1986	-0.703	
0.1988	-0.705	
0.1990	-0.706	
0.1992	-0.704	
0.1994	-0.704	
0.1996	-0.704	
0.1998	-0.705	
0.2000	-0.704	
0.2002	-0.704	
0.2004	-0.705	
0.2006	-0.707	
0.2008	-0.704	
0.2010	-0.704	
0.2012	-0.704	
0.2014	-0.704	
0.2016	-0.704	
0.2018	-0.704	
0.2020	-0.704	
0.2022	-0.704	
0.2024	-0.705	
0.2026	-0.704	
0.2028	-0.704	
0.2030	-0.704	
0.2032	-0.704	
0.2034	-0.704	
0.2036	-0.704	
0.2038	-0.705	
0.2040	-0.704	
0.2042	-0.702	
0.2044	-0.705	
0.2046	-0.704	
0.2048	-0.704	
0.2050	-0.704	
0.2052	-0.705	
0.2054	-0.704	
0.2056	-0.706	
0.2058	-0.704	
0.2060	-0.704	
0.2062	-0.707	
0.2064	-0.704	
0.2066	-0.703	
0.2068	-0.704	
0.2070	-0.704	
0.2072	-0.704	
0.2074	-0.704	
0.2076	-0.704	
0.2078	-0.704	
